Domain Code,Domain,Area Code,Area,Item Code,Item,Year,Area harvested (ha),Yield (100 g/ha),Production (t)
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,1985,42400.0,9057.0,38400.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,1986,36200.0,9227.0,33400.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,1987,38800.0,8616.0,33430.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,1988,39490.0,9005.0,35560.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,1989,28000.0,8536.0,23900.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,1990,26478.0,8243.0,21827.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,1991,37700.0,9602.0,36200.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,1992,31400.0,8694.0,27300.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,1993,23500.0,8638.0,20300.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,1994,24500.0,8857.0,21700.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,1995,27700.0,10000.0,27700.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,1996,23900.0,9833.0,23500.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,1997,26300.0,10342.0,27200.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,1998,32400.0,10317.0,33426.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,1999,32500.0,10954.0,35600.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,2000,24400.0,11107.0,27100.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,2001,24400.0,13115.0,32000.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,2002,26600.0,12481.0,33200.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,2003,23000.0,13826.0,31800.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,2004,16300.0,14356.0,23400.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,2005,16800.0,15417.0,25900.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,2006,26700.0,15693.0,41900.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,2007,19200.0,16615.0,31900.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,2008,16400.0,17561.0,28800.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,2009,20729.0,19327.0,40062.05
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,2010,31484.0,17955.0,56530.18
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,2011,25889.0,19080.0,49395.41
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,2012,24835.0,19089.0,47407.35
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,2013,26254.0,19275.0,50604.2
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,2014,23215.0,21213.0,49246.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,2015,17618.0,21437.0,37767.0
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,2016,14651.0,19941.0,29214.66
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,2017,14204.0,22575.0,32064.55
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,2018,13463.0,23353.0,31440.24
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,2019,12798.0,23431.0,29986.05
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,2020,12502.0,23386.0,29238.08
QCL,Crops and livestock products,237,Viet Nam,826,Unmanufactured tobacco,2021,12127.0,24044.0,29158.49
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1961,3000.0,93333.0,28000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1962,3000.0,116667.0,35000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1963,4000.0,100000.0,40000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1964,4000.0,112500.0,45000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1965,4500.0,111111.0,50000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1966,5500.0,100000.0,55000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1967,6350.0,94488.0,60000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1968,6410.0,102964.0,66000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1969,5500.0,112727.0,62000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1970,6200.0,101613.0,63000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1971,6100.0,101639.0,62000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1972,5900.0,102542.0,60500.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1973,5800.0,110345.0,64000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1974,6200.0,110323.0,68400.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1975,6600.0,110303.0,72800.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1976,7000.0,110286.0,77200.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1977,7500.0,109333.0,82000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1978,8000.0,106250.0,85000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1979,8500.0,105882.0,90000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1980,9000.0,105556.0,95000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1981,9000.0,107778.0,97000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1982,10000.0,100000.0,100000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1983,12000.0,91667.0,110000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1984,12000.0,95833.0,115000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1985,14000.0,89286.0,125000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1986,15000.0,90000.0,135000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1987,15000.0,94667.0,142000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1988,15000.0,96667.0,145000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1989,16000.0,93750.0,150000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1990,16913.0,91645.0,155000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1991,17028.0,93961.0,160000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1992,17000.0,95294.0,162000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1993,17500.0,95714.0,167500.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1994,18000.0,96111.0,173000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1995,18500.0,97297.0,180000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1996,19703.0,101509.0,200000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1997,19000.0,105263.0,200000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1998,19000.0,105263.0,200000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,1999,19000.0,105263.0,200000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,2000,19000.0,105263.0,200000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,2001,19000.0,128797.0,244714.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,2002,23568.0,157968.0,372298.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,2003,25986.0,154381.0,401175.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,2004,27000.0,151852.0,410000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,2005,28000.0,150000.0,420000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,2006,28500.0,149123.0,425000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,2007,29000.0,148276.0,430000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,2008,29500.0,147458.0,435000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,2009,30000.0,146667.0,440000.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,2010,31760.0,165860.0,526768.29
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,2011,35172.0,192975.0,678731.6
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,2012,50530.0,220789.0,1115649.4
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,2013,54646.0,212743.0,1162553.8
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,2014,51971.0,210887.0,1096002.0
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,2015,49293.0,220005.0,1084462.3
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,2016,50031.0,220393.0,1102657.05
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,2017,50956.0,220027.0,1121162.53
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,2018,51883.0,231311.0,1200104.48
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,2019,58424.0,233461.0,1363971.76
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,2020,61652.0,236177.0,1456088.13
QCL,Crops and livestock products,237,Viet Nam,567,Watermelons,2021,63948.0,239979.0,1534613.47
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1961,5004200.0,18564.0,9289600.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1962,5150880.0,19533.0,10061125.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1963,4769270.0,20709.0,9876510.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1964,5244800.0,19098.0,10016630.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1965,5103700.0,18984.0,9688800.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1966,4948800.0,17620.0,8720000.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1967,5025800.0,18786.0,9441400.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1968,5132800.0,16810.0,8628150.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1969,5172000.0,17568.0,9086000.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1970,4958100.0,21037.0,10430600.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1971,4928200.0,21679.0,10684000.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1972,5135500.0,21439.0,11009900.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1973,5270000.0,21680.0,11425500.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1974,5361920.0,21146.0,11338290.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1975,5123000.0,20641.0,10574200.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1976,5633900.0,21679.0,12214000.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1977,5871600.0,18736.0,11000800.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1978,5855000.0,17461.0,10223400.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1979,5859500.0,20026.0,11734100.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1980,5989800.0,20161.0,12076200.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1981,6036500.0,21279.0,12844800.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1982,6093100.0,24336.0,14828300.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1983,5990000.0,25394.0,15211300.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1984,6061500.0,26458.0,16037800.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1985,6115600.0,26918.0,16461900.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1986,6104000.0,27151.0,16572700.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1987,6008700.0,26068.0,15663600.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1988,6251300.0,28498.0,17814850.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1989,6420600.0,30892.0,19834204.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1990,6474600.0,30729.0,19896104.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1991,6750300.0,30064.0,20293904.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1992,6953400.0,32126.0,22338204.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1993,7055900.0,33616.0,23718800.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1994,7133300.0,34587.0,24672200.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1995,7322400.0,35700.0,26140900.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1996,7619000.0,36663.0,27933400.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1997,7762600.0,37583.0,29174500.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1998,8003178.0,38760.0,31020143.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",1999,8347300.0,39712.0,33148700.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",2000,8398386.0,41124.0,34537105.64
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",2001,8224081.0,41673.0,34271811.29
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",2002,8322694.0,44409.0,36960263.05
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",2003,8366800.0,45067.0,37706900.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",2004,8437800.0,46909.0,39581000.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",2005,8383400.0,47262.0,39621600.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",2006,8359397.0,47498.0,39705591.33
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",2007,8304947.0,48462.0,40247513.93
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",2008,8842009.0,48976.0,43304798.82
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",2009,8527719.0,50803.0,43323522.66
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",2010,8616898.0,51775.0,44613831.2
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",2011,8777825.0,53812.0,47235597.59
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",2012,8918511.0,54620.0,48712657.95
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",2013,9074053.0,54255.0,49231389.27
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",2014,8996167.0,55778.0,50178378.0
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",2015,8994331.0,56012.0,50379409.69
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",2016,8887979.0,54410.0,48359869.77
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",2017,8809968.0,54344.0,47877218.26
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",2018,8605200.0,56854.0,48923673.32
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",2019,8438272.0,57158.0,48231531.65
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",2020,8163345.0,57973.0,47325157.08
QCL,Crops and livestock products,237,Viet Nam,1717,"Cereals, primary",2021,8121766.0,59471.0,48301218.49
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1961,7850.0,59873.0,47000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1962,8650.0,60116.0,52000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1963,8850.0,66667.0,59000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1964,9050.0,69613.0,63000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1965,9350.0,72727.0,68000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1966,10300.0,72816.0,75000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1967,11750.0,69787.0,82000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1968,12750.0,65882.0,84000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1969,13250.0,66415.0,88000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1970,13750.0,67636.0,93000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1971,15000.0,67333.0,101000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1972,15500.0,67097.0,104000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1973,16000.0,66875.0,107000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1974,17000.0,64706.0,110000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1975,18300.0,57377.0,105000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1976,18600.0,59140.0,110000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1977,18600.0,60753.0,113000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1978,19500.0,62205.0,121300.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1979,20000.0,58000.0,116000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1980,20100.0,56368.0,113300.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1981,21000.0,50619.0,106300.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1982,21500.0,65581.0,141000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1983,22500.0,70667.0,159000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1984,23500.0,64681.0,152000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1985,24000.0,65527.0,157265.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1986,24000.0,67500.0,162000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1987,25700.0,66537.0,171000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1988,25700.0,68093.0,175000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1989,26705.0,65905.0,175998.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1990,29062.0,68556.0,199238.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1991,31198.0,66060.0,206094.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1992,35529.0,68708.0,244111.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1993,55535.0,61169.0,339700.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1994,67433.0,56443.0,380614.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1995,71646.0,66913.0,479405.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1996,80250.0,67936.0,545187.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1997,79200.0,64811.0,513300.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1998,82000.0,61159.0,501500.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",1999,78350.0,61816.0,484332.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",2000,86600.0,75254.0,651700.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",2001,80500.0,68037.0,547700.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",2002,92800.0,70075.0,650300.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",2003,66700.0,106042.0,707300.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",2004,74500.0,102349.0,762500.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",2005,78500.0,105261.0,826300.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",2006,82000.0,104024.0,853000.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",2007,96200.0,103399.0,994700.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",2008,95900.0,108300.0,1038600.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",2009,98780.0,108823.0,1074958.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",2010,97542.0,115799.0,1129526.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",2011,80321.0,118975.0,955622.7
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",2012,80171.0,119530.0,958282.12
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",2013,81116.0,119774.0,971559.8
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",2014,85027.0,124215.0,1056160.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",2015,84957.0,122120.0,1037495.0
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",2016,92981.0,121983.0,1134207.58
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",2017,103529.0,129111.0,1336670.19
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",2018,147466.0,102583.0,1512747.01
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",2019,137327.0,133704.0,1836113.55
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",2020,147859.0,141537.0,2092758.46
QCL,Crops and livestock products,237,Viet Nam,1804,"Citrus Fruit, Total",2021,156070.0,167739.0,2617906.26
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",1991,36000.0,22946.0,82605.0
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",1992,41800.0,25689.0,107380.0
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",1993,35800.0,26458.0,94720.0
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",1994,30700.0,27669.0,84945.0
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",1995,35400.0,27306.0,96665.0
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",1996,32100.0,23028.0,73920.0
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",1997,37900.0,28522.0,108100.0
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",1998,39866.0,23158.0,92320.0
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",1999,36200.0,24771.0,89670.0
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",2000,33400.0,23737.0,79280.0
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",2001,45200.0,20102.0,90860.0
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",2002,56200.0,21797.0,122500.0
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",2003,46600.0,25877.0,120585.0
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",2004,45400.0,24896.0,113030.0
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",2005,43900.0,23878.0,104825.0
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",2006,39500.0,28003.0,110610.0
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",2007,37600.0,34610.0,130135.0
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",2008,20900.0,45646.0,95400.0
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",2009,22192.0,38754.0,86003.05
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",2010,24690.0,41246.0,101834.9
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",2011,26192.0,39059.0,102304.64
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",2012,20360.0,47124.0,95942.58
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",2013,15749.0,59072.0,93031.5
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",2014,15298.0,61002.0,93321.93
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",2015,14178.0,65923.0,93468.2
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",2016,13552.0,69102.0,93645.32
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",2017,13700.0,69179.0,94775.13
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",2018,13748.0,69633.0,95728.53
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",2019,13257.0,71842.0,95241.26
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",2020,13233.0,72318.0,95699.18
QCL,Crops and livestock products,237,Viet Nam,17530,"Fibre Crops, Fibre Equivalent",2021,13654.0,70708.0,96540.99
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1961,159850.0,86765.0,1386935.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1962,162350.0,86818.0,1409490.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1963,166650.0,87477.0,1457810.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1964,169750.0,88083.0,1495210.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1965,174850.0,90805.0,1587730.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1966,176700.0,90964.0,1607340.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1967,180200.0,91745.0,1653245.0
