Domain Code,Area Code,Element Code,Element,Item Code,Year,Unit,Value,Flag
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,1986,1000 Int. $,10710394,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,1987,1000 Int. $,10570867,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,1988,1000 Int. $,11274421,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,1989,1000 Int. $,12122447,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,1990,1000 Int. $,12397119,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,1991,1000 Int. $,12923506,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,1992,1000 Int. $,14064478,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,1993,1000 Int. $,14775898,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,1994,1000 Int. $,15417806,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,1995,1000 Int. $,16414150,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,1996,1000 Int. $,17611707,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,1997,1000 Int. $,18616823,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,1998,1000 Int. $,19434407,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,1999,1000 Int. $,21127917,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,2000,1000 Int. $,22312681,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,2001,1000 Int. $,22891437,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,2002,1000 Int. $,24436887,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,2003,1000 Int. $,25372005,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,2004,1000 Int. $,26832567,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,2005,1000 Int. $,27138131,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,2006,1000 Int. $,28102802,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,2007,1000 Int. $,29334960,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,2008,1000 Int. $,30463513,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,2009,1000 Int. $,30587568,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,2010,1000 Int. $,31500712,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,2011,1000 Int. $,33010104,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,2012,1000 Int. $,35696823,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,2013,1000 Int. $,36449306,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,2014,1000 Int. $,37603200,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,2015,1000 Int. $,38200687,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,2016,1000 Int. $,37689421,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,2017,1000 Int. $,38409095,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,2018,1000 Int. $,39594246,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,2019,1000 Int. $,39864125,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,2020,1000 Int. $,40080910,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2041,2021,1000 Int. $,41353329,E
QV,237,56,Gross Production Value (current thousand SLC),2041,1991,1000 SLC,38168341204,E
QV,237,56,Gross Production Value (current thousand SLC),2041,1992,1000 SLC,39189402485,E
QV,237,56,Gross Production Value (current thousand SLC),2041,1993,1000 SLC,43048054652,E
QV,237,56,Gross Production Value (current thousand SLC),2041,1994,1000 SLC,50542071415,E
QV,237,56,Gross Production Value (current thousand SLC),2041,1995,1000 SLC,69476487461,E
QV,237,56,Gross Production Value (current thousand SLC),2041,1996,1000 SLC,80957168752,E
QV,237,56,Gross Production Value (current thousand SLC),2041,1997,1000 SLC,83814349488,E
QV,237,56,Gross Production Value (current thousand SLC),2041,1998,1000 SLC,93082508187,E
QV,237,56,Gross Production Value (current thousand SLC),2041,1999,1000 SLC,102366275825,E
QV,237,56,Gross Production Value (current thousand SLC),2041,2000,1000 SLC,107919056164,E
QV,237,56,Gross Production Value (current thousand SLC),2041,2001,1000 SLC,101891450757,E
QV,237,56,Gross Production Value (current thousand SLC),2041,2002,1000 SLC,114481651144,E
QV,237,56,Gross Production Value (current thousand SLC),2041,2003,1000 SLC,128694313705,E
QV,237,56,Gross Production Value (current thousand SLC),2041,2004,1000 SLC,157677560983,E
QV,237,56,Gross Production Value (current thousand SLC),2041,2005,1000 SLC,191791166000,E
QV,237,56,Gross Production Value (current thousand SLC),2041,2006,1000 SLC,189342569555,E
QV,237,56,Gross Production Value (current thousand SLC),2041,2007,1000 SLC,238550019017,E
QV,237,56,Gross Production Value (current thousand SLC),2041,2008,1000 SLC,330730321397,E
QV,237,56,Gross Production Value (current thousand SLC),2041,2009,1000 SLC,349834591129,E
QV,237,56,Gross Production Value (current thousand SLC),2041,2010,1000 SLC,408897737109,E
QV,237,56,Gross Production Value (current thousand SLC),2041,2011,1000 SLC,557120657430,E
QV,237,56,Gross Production Value (current thousand SLC),2041,2012,1000 SLC,563807224879,E
QV,237,56,Gross Production Value (current thousand SLC),2041,2013,1000 SLC,578485944043,E
QV,237,56,Gross Production Value (current thousand SLC),2041,2014,1000 SLC,612365082557,E
QV,237,56,Gross Production Value (current thousand SLC),2041,2015,1000 SLC,614895222176,E
QV,237,56,Gross Production Value (current thousand SLC),2041,2016,1000 SLC,633612350713,E
QV,237,56,Gross Production Value (current thousand SLC),2041,2017,1000 SLC,655716534429,E
QV,237,56,Gross Production Value (current thousand SLC),2041,2018,1000 SLC,668288963284,E
QV,237,56,Gross Production Value (current thousand SLC),2041,2019,1000 SLC,667621625623,E
QV,237,56,Gross Production Value (current thousand SLC),2041,2020,1000 SLC,687068556258,E
QV,237,56,Gross Production Value (current thousand SLC),2041,2021,1000 SLC,795520530987,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1961,1000 SLC,87916465648,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1962,1000 SLC,93760786831,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1963,1000 SLC,93040675774,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1964,1000 SLC,94949277553,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1965,1000 SLC,92923787622,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1966,1000 SLC,85516243024,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1967,1000 SLC,90559649039,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1968,1000 SLC,84556357619,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1969,1000 SLC,87995828600,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1970,1000 SLC,97548439902,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1971,1000 SLC,100216565095,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1972,1000 SLC,102449898602,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1973,1000 SLC,106138807352,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1974,1000 SLC,106866711232,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1975,1000 SLC,99875518566,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1976,1000 SLC,121693414424,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1977,1000 SLC,119877078070,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1978,1000 SLC,124429616808,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1979,1000 SLC,139484165542,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1980,1000 SLC,149891651877,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1981,1000 SLC,153105427283,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1982,1000 SLC,165702101675,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1983,1000 SLC,166063627487,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1984,1000 SLC,175214176441,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1985,1000 SLC,179998523928,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1986,1000 SLC,187144046678,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1987,1000 SLC,187129800709,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1988,1000 SLC,197941062993,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1989,1000 SLC,212573238096,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1990,1000 SLC,217176297294,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1991,1000 SLC,223205229032,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1992,1000 SLC,241871347040,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1993,1000 SLC,254631926494,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1994,1000 SLC,263429522030,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1995,1000 SLC,278274619183,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1996,1000 SLC,298902773041,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1997,1000 SLC,314035112175,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1998,1000 SLC,324390135116,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,1999,1000 SLC,350918409943,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,2000,1000 SLC,370675051170,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,2001,1000 SLC,378542699465,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,2002,1000 SLC,407911994253,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,2003,1000 SLC,426576178312,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,2004,1000 SLC,453147300912,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,2005,1000 SLC,460909754226,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,2006,1000 SLC,476262315110,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,2007,1000 SLC,503880171295,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,2008,1000 SLC,525504950063,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,2009,1000 SLC,526298611575,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,2010,1000 SLC,538779636508,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,2011,1000 SLC,569509891367,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,2012,1000 SLC,588450076672,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,2013,1000 SLC,597527047825,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,2014,1000 SLC,615175039775,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,2015,1000 SLC,626831012343,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,2016,1000 SLC,617761013781,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,2017,1000 SLC,630305199614,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,2018,1000 SLC,650549358314,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,2019,1000 SLC,659928208842,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,2020,1000 SLC,663711328140,E
QV,237,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,2021,1000 SLC,692092458787,E
QV,237,57,Gross Production Value (current thousand US$),2041,1991,1000 USD,3802751,E
QV,237,57,Gross Production Value (current thousand US$),2041,1992,1000 USD,3498369,E
QV,237,57,Gross Production Value (current thousand US$),2041,1993,1000 USD,4045505,E
QV,237,57,Gross Production Value (current thousand US$),2041,1994,1000 USD,4609120,E
QV,237,57,Gross Production Value (current thousand US$),2041,1995,1000 USD,6294158,E
QV,237,57,Gross Production Value (current thousand US$),2041,1996,1000 USD,7338007,E
QV,237,57,Gross Production Value (current thousand US$),2041,1997,1000 USD,7173839,E
QV,237,57,Gross Production Value (current thousand US$),2041,1998,1000 USD,7015564,E
QV,237,57,Gross Production Value (current thousand US$),2041,1999,1000 USD,7341681,E
QV,237,57,Gross Production Value (current thousand US$),2041,2000,1000 USD,7617233,E
QV,237,57,Gross Production Value (current thousand US$),2041,2001,1000 USD,6919545,E
QV,237,57,Gross Production Value (current thousand US$),2041,2002,1000 USD,7492500,E
QV,237,57,Gross Production Value (current thousand US$),2041,2003,1000 USD,8297729,E
QV,237,57,Gross Production Value (current thousand US$),2041,2004,1000 USD,10013817,E
QV,237,57,Gross Production Value (current thousand US$),2041,2005,1000 USD,12093586,E
QV,237,57,Gross Production Value (current thousand US$),2041,2006,1000 USD,11838165,E
QV,237,57,Gross Production Value (current thousand US$),2041,2007,1000 USD,14812056,E
QV,237,57,Gross Production Value (current thousand US$),2041,2008,1000 USD,20287403,E
QV,237,57,Gross Production Value (current thousand US$),2041,2009,1000 USD,20500022,E
QV,237,57,Gross Production Value (current thousand US$),2041,2010,1000 USD,21968493,E
QV,237,57,Gross Production Value (current thousand US$),2041,2011,1000 USD,27163698,E
QV,237,57,Gross Production Value (current thousand US$),2041,2012,1000 USD,27069677,E
QV,237,57,Gross Production Value (current thousand US$),2041,2013,1000 USD,27634569,E
QV,237,57,Gross Production Value (current thousand US$),2041,2014,1000 USD,28956170,E
QV,237,57,Gross Production Value (current thousand US$),2041,2015,1000 USD,28339362,E
QV,237,57,Gross Production Value (current thousand US$),2041,2016,1000 USD,28885905,E
QV,237,57,Gross Production Value (current thousand US$),2041,2017,1000 USD,29312204,E
QV,237,57,Gross Production Value (current thousand US$),2041,2018,1000 USD,29567626,E
QV,237,57,Gross Production Value (current thousand US$),2041,2019,1000 USD,28963758,E
QV,237,57,Gross Production Value (current thousand US$),2041,2020,1000 USD,29604346,E
QV,237,57,Gross Production Value (current thousand US$),2041,2021,1000 USD,34349223,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1961,1000 USD,4072080,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1962,1000 USD,4342773,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1963,1000 USD,4309352,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1964,1000 USD,4397754,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1965,1000 USD,4303879,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1966,1000 USD,3960687,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1967,1000 USD,4194303,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1968,1000 USD,3916163,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1969,1000 USD,4075481,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1970,1000 USD,4517993,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1971,1000 USD,4641603,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1972,1000 USD,4744999,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1973,1000 USD,4915850,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1974,1000 USD,4949537,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1975,1000 USD,4625744,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1976,1000 USD,5636062,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1977,1000 USD,5551611,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1978,1000 USD,5762230,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1979,1000 USD,6459425,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1980,1000 USD,6941396,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1981,1000 USD,7090291,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1982,1000 USD,7673870,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1983,1000 USD,7690642,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1984,1000 USD,8114453,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1985,1000 USD,8335941,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1986,1000 USD,8666768,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1987,1000 USD,8665969,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1988,1000 USD,9167073,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1989,1000 USD,9844887,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1990,1000 USD,10057986,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1991,1000 USD,10337459,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1992,1000 USD,11202045,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1993,1000 USD,11793259,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1994,1000 USD,12201043,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1995,1000 USD,12888664,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1996,1000 USD,13844209,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1997,1000 USD,14544866,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1998,1000 USD,15024867,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,1999,1000 USD,16253680,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,2000,1000 USD,17168529,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,2001,1000 USD,17532438,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,2002,1000 USD,18892230,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,2003,1000 USD,19756547,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,2004,1000 USD,20987142,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,2005,1000 USD,21346680,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,2006,1000 USD,22057432,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,2007,1000 USD,23335968,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,2008,1000 USD,24337898,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,2009,1000 USD,24374967,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,2010,1000 USD,24953406,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,2011,1000 USD,26376515,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,2012,1000 USD,27254193,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,2013,1000 USD,27674863,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,2014,1000 USD,28492020,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,2015,1000 USD,29031417,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,2016,1000 USD,28610899,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,2017,1000 USD,29191878,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,2018,1000 USD,30129637,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,2019,1000 USD,30563712,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,2020,1000 USD,30738595,E
QV,237,58,Gross Production Value (constant 2014-2016 thousand US$),2041,2021,1000 USD,32052828,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1961,1000 Int. $,6271575,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1962,1000 Int. $,6650322,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1963,1000 Int. $,6655656,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1964,1000 Int. $,6745493,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1965,1000 Int. $,6706162,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1966,1000 Int. $,6357490,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1967,1000 Int. $,6685652,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1968,1000 Int. $,6355995,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1969,1000 Int. $,6533963,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1970,1000 Int. $,7106168,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1971,1000 Int. $,7262151,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1972,1000 Int. $,7443424,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1973,1000 Int. $,7613607,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1974,1000 Int. $,7590807,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1975,1000 Int. $,7182372,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1976,1000 Int. $,8184772,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1977,1000 Int. $,7986030,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1978,1000 Int. $,8025536,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1979,1000 Int. $,8950602,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1980,1000 Int. $,9429334,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1981,1000 Int. $,10021885,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1982,1000 Int. $,11013947,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1983,1000 Int. $,11299334,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1984,1000 Int. $,11943598,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1985,1000 Int. $,12097393,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1986,1000 Int. $,12566875,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1987,1000 Int. $,12620320,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1988,1000 Int. $,13315625,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1989,1000 Int. $,14326104,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1990,1000 Int. $,14563129,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1991,1000 Int. $,14108723,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1992,1000 Int. $,15318076,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1993,1000 Int. $,16096956,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1994,1000 Int. $,16739637,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1995,1000 Int. $,17719486,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1996,1000 Int. $,18783762,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1997,1000 Int. $,19745117,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1998,1000 Int. $,20685967,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,1999,1000 Int. $,22105918,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,2000,1000 Int. $,23000969,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,2001,1000 Int. $,23632885,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,2002,1000 Int. $,25652599,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,2003,1000 Int. $,26572871,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,2004,1000 Int. $,27789422,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,2005,1000 Int. $,28582742,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,2006,1000 Int. $,29415235,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,2007,1000 Int. $,30164847,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,2008,1000 Int. $,32165235,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,2009,1000 Int. $,32667049,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,2010,1000 Int. $,33374877,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,2011,1000 Int. $,34713492,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,2012,1000 Int. $,37476266,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,2013,1000 Int. $,38142576,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,2014,1000 Int. $,39246845,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,2015,1000 Int. $,40063690,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,2016,1000 Int. $,40014934,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,2017,1000 Int. $,40440565,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,2018,1000 Int. $,41888747,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,2019,1000 Int. $,41695068,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,2020,1000 Int. $,42190291,E
QV,237,152,Gross Production Value (constant 2014-2016 thousand I$),2054,2021,1000 Int. $,44408310,E
QV,237,56,Gross Production Value (current thousand SLC),2054,1991,1000 SLC,42483546021,E
QV,237,56,Gross Production Value (current thousand SLC),2054,1992,1000 SLC,43065937450,E
QV,237,56,Gross Production Value (current thousand SLC),2054,1993,1000 SLC,47530699503,E
QV,237,56,Gross Production Value (current thousand SLC),2054,1994,1000 SLC,55386800122,E
QV,237,56,Gross Production Value (current thousand SLC),2054,1995,1000 SLC,75661159878,E
QV,237,56,Gross Production Value (current thousand SLC),2054,1996,1000 SLC,87906304192,E
QV,237,56,Gross Production Value (current thousand SLC),2054,1997,1000 SLC,91181885273,E
QV,237,56,Gross Production Value (current thousand SLC),2054,1998,1000 SLC,100695781938,E
QV,237,56,Gross Production Value (current thousand SLC),2054,1999,1000 SLC,108219557832,E
QV,237,56,Gross Production Value (current thousand SLC),2054,2000,1000 SLC,113572953500,E
QV,237,56,Gross Production Value (current thousand SLC),2054,2001,1000 SLC,112764183098,E
