,Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
14610,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1990,1990,t,5405600,E,Estimated value,
14611,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1991,1991,ha,143700,A,Official figure,
14612,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1991,1991,100 g/ha,426646,A,Official figure,
14613,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1991,1991,t,6130900,A,Official figure,
14614,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1992,1992,ha,146500,A,Official figure,
14615,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1992,1992,100 g/ha,439386,A,Official figure,
14616,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1992,1992,t,6437000,A,Official figure,
14617,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1993,1993,ha,143200,A,Official figure,
14618,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1993,1993,100 g/ha,424770,A,Official figure,
14619,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1993,1993,t,6082700,A,Official figure,
14620,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1994,1994,ha,166600,A,Official figure,
14621,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1994,1994,100 g/ha,453187,A,Official figure,
14622,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1994,1994,t,7550100,A,Official figure,
14623,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1995,1995,ha,224800,A,Official figure,
14624,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1995,1995,100 g/ha,476472,A,Official figure,
14625,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1995,1995,t,10711100,A,Official figure,
14626,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1996,1996,ha,237000,A,Official figure,
14627,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1996,1996,100 g/ha,482291,A,Official figure,
14628,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1996,1996,t,11430300,A,Official figure,
14629,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1997,1997,ha,257000,A,Official figure,
14630,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1997,1997,100 g/ha,463848,A,Official figure,
14631,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1997,1997,t,11920900,A,Official figure,
14632,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1998,1998,ha,284400,A,Official figure,
14633,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1998,1998,100 g/ha,495759,A,Official figure,
14634,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1998,1998,t,14099389,A,Official figure,
14635,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,1999,1999,ha,344200,A,Official figure,
14636,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,1999,1999,100 g/ha,515988,A,Official figure,
14637,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,1999,1999,t,17760300,A,Official figure,
14638,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,2000,2000,ha,302300,A,Official figure,
14639,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,2000,2000,100 g/ha,497661,A,Official figure,
14640,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,2000,2000,t,15044300,A,Official figure,
14641,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,2001,2001,ha,290700,A,Official figure,
14642,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,2001,2001,100 g/ha,504193,A,Official figure,
14643,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,2001,2001,t,14656900,A,Official figure,
14644,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,2002,2002,ha,320000,A,Official figure,
14645,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,2002,2002,100 g/ha,535000,A,Official figure,
14646,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,2002,2002,t,17120000,A,Official figure,
14647,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,2003,2003,ha,313200,A,Official figure,
14648,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,2003,2003,100 g/ha,538145,A,Official figure,
14649,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,2003,2003,t,16854700,A,Official figure,
14650,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,2004,2004,ha,286100,A,Official figure,
14651,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,2004,2004,100 g/ha,546987,A,Official figure,
14652,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,2004,2004,t,15649300,A,Official figure,
14653,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,2005,2005,ha,266300,A,Official figure,
14654,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,2005,2005,100 g/ha,561348,A,Official figure,
14655,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,2005,2005,t,14948700,A,Official figure,
14656,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,2006,2006,ha,288100,A,Official figure,
14657,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,2006,2006,100 g/ha,580337,A,Official figure,
14658,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,2006,2006,t,16719500,A,Official figure,
14659,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,2007,2007,ha,293400,A,Official figure,
14660,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,2007,2007,100 g/ha,592935,A,Official figure,
14661,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,2007,2007,t,17396700,A,Official figure,
14662,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,2008,2008,ha,270700,A,Official figure,
14663,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,2008,2008,100 g/ha,596435,A,Official figure,
14664,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,2008,2008,t,16145500,A,Official figure,
14665,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,2009,2009,ha,265600,A,Official figure,
14666,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,2009,2009,100 g/ha,587662,A,Official figure,
14667,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,2009,2009,t,15608300,A,Official figure,
14668,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,2010,2010,ha,269100,A,Official figure,
14669,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,2010,2010,100 g/ha,600583,A,Official figure,
14670,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,2010,2010,t,16161700,A,Official figure,
14671,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,2011,2011,ha,282254,A,Official figure,
14672,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,2011,2011,100 g/ha,621410,A,Official figure,
14673,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,2011,2011,t,17539572,A,Official figure,
14674,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,2012,2012,ha,301918,A,Official figure,
14675,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,2012,2012,100 g/ha,629814,A,Official figure,
14676,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,2012,2012,t,19015231,A,Official figure,
14677,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,2013,2013,ha,310264,A,Official figure,
14678,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,2013,2013,100 g/ha,648757,A,Official figure,
14679,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,2013,2013,t,20128588,A,Official figure,
14680,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,2014,2014,ha,304969,A,Official figure,
14681,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,2014,2014,100 g/ha,649996,A,Official figure,
14682,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,2014,2014,t,19822851,A,Official figure,
14683,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,2015,2015,ha,284262,A,Official figure,
14684,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,2015,2015,100 g/ha,645083,A,Official figure,
14685,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,2015,2015,t,18337227.4,A,Official figure,
14686,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,2016,2016,ha,256322,A,Official figure,
14687,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,2016,2016,100 g/ha,636432,A,Official figure,
14688,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,2016,2016,t,16313144.85,A,Official figure,
14689,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,2017,2017,ha,281149,A,Official figure,
14690,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,2017,2017,100 g/ha,652906,A,Official figure,
14691,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,2017,2017,t,18356397.55,A,Official figure,
14692,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,2018,2018,ha,269434,A,Official figure,
14693,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,2018,2018,100 g/ha,666033,A,Official figure,
14694,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,2018,2018,t,17945203.68,A,Official figure,
14695,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,2019,2019,ha,237800,A,Official figure,
14696,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,2019,2019,100 g/ha,659614,A,Official figure,
14697,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,2019,2019,t,15685617.75,A,Official figure,
14698,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,2020,2020,ha,185435,A,Official figure,
14699,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,2020,2020,100 g/ha,622030,A,Official figure,
14700,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,2020,2020,t,11534588.71,A,Official figure,
14701,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1723,Sugar Crops Primary,2021,2021,ha,165919,A,Official figure,
14702,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1723,Sugar Crops Primary,2021,2021,100 g/ha,647355,A,Official figure,
14703,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1723,Sugar Crops Primary,2021,2021,t,10740873.28,A,Official figure,
14704,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1729,"Treenuts, Total",1961,1961,ha,2300,E,Estimated value,
14705,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1729,"Treenuts, Total",1961,1961,100 g/ha,11739,E,Estimated value,
14706,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1729,"Treenuts, Total",1961,1961,t,2700,E,Estimated value,
14707,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1729,"Treenuts, Total",1962,1962,ha,2300,E,Estimated value,
14708,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1729,"Treenuts, Total",1962,1962,100 g/ha,11739,E,Estimated value,
14709,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1729,"Treenuts, Total",1962,1962,t,2700,E,Estimated value,
14710,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1729,"Treenuts, Total",1963,1963,ha,2300,E,Estimated value,
14711,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1729,"Treenuts, Total",1963,1963,100 g/ha,11739,E,Estimated value,
14712,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1729,"Treenuts, Total",1963,1963,t,2700,E,Estimated value,
14713,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1729,"Treenuts, Total",1964,1964,ha,2300,E,Estimated value,
14714,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1729,"Treenuts, Total",1964,1964,100 g/ha,11739,E,Estimated value,
14715,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1729,"Treenuts, Total",1964,1964,t,2700,E,Estimated value,
14716,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1729,"Treenuts, Total",1965,1965,ha,2200,E,Estimated value,
14717,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1729,"Treenuts, Total",1965,1965,100 g/ha,7727,E,Estimated value,
14718,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1729,"Treenuts, Total",1965,1965,t,1700,E,Estimated value,
14719,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1729,"Treenuts, Total",1966,1966,ha,4200,E,Estimated value,
14720,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1729,"Treenuts, Total",1966,1966,100 g/ha,7381,E,Estimated value,
14721,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1729,"Treenuts, Total",1966,1966,t,3100,E,Estimated value,
14722,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1729,"Treenuts, Total",1967,1967,ha,4200,E,Estimated value,
14723,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1729,"Treenuts, Total",1967,1967,100 g/ha,7381,E,Estimated value,
14724,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1729,"Treenuts, Total",1967,1967,t,3100,E,Estimated value,
14725,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1729,"Treenuts, Total",1968,1968,ha,4200,E,Estimated value,
14726,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1729,"Treenuts, Total",1968,1968,100 g/ha,7381,E,Estimated value,
14727,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1729,"Treenuts, Total",1968,1968,t,3100,E,Estimated value,
14728,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1729,"Treenuts, Total",1969,1969,ha,4200,E,Estimated value,
14729,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1729,"Treenuts, Total",1969,1969,100 g/ha,7381,E,Estimated value,
14730,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1729,"Treenuts, Total",1969,1969,t,3100,E,Estimated value,
14731,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1729,"Treenuts, Total",1970,1970,ha,4200,E,Estimated value,
14732,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1729,"Treenuts, Total",1970,1970,100 g/ha,7381,E,Estimated value,
14733,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1729,"Treenuts, Total",1970,1970,t,3100,E,Estimated value,
14734,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1729,"Treenuts, Total",1971,1971,ha,6200,E,Estimated value,
14735,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1729,"Treenuts, Total",1971,1971,100 g/ha,7258,E,Estimated value,
14736,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1729,"Treenuts, Total",1971,1971,t,4500,E,Estimated value,
14737,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1729,"Treenuts, Total",1972,1972,ha,6200,E,Estimated value,
14738,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1729,"Treenuts, Total",1972,1972,100 g/ha,7258,E,Estimated value,
14739,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1729,"Treenuts, Total",1972,1972,t,4500,E,Estimated value,
14740,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1729,"Treenuts, Total",1973,1973,ha,6200,E,Estimated value,
14741,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1729,"Treenuts, Total",1973,1973,100 g/ha,7258,E,Estimated value,
14742,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1729,"Treenuts, Total",1973,1973,t,4500,E,Estimated value,
14743,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1729,"Treenuts, Total",1974,1974,ha,6200,E,Estimated value,
14744,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1729,"Treenuts, Total",1974,1974,100 g/ha,7258,E,Estimated value,
14745,QCL,Crops and livestock products,237,Viet Nam,5510,Production,1729,"Treenuts, Total",1974,1974,t,4500,E,Estimated value,
14746,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,1729,"Treenuts, Total",1975,1975,ha,6200,E,Estimated value,
14747,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,1729,"Treenuts, Total",1975,1975,100 g/ha,7258,E,Estimated value,
